"id","timestamp","os_name","cohort_date","value_D0"
1386,"2023-05-04 00:00:00",winphone,"2023-05-04",12
1389,"2023-05-04 00:00:00",ipados,"2023-05-04",357
1392,"2023-05-04 00:00:00",macos,"2023-05-04",398
1395,"2023-05-04 00:00:00",windows,"2023-05-04",31988
1398,"2023-05-04 00:00:00",android,"2023-05-04",9170
1401,"2023-05-03 00:00:00",android,"2023-05-03",10198
1404,"2023-05-03 00:00:00",ios,"2023-05-03",13682
1407,"2023-05-03 00:00:00",macos,"2023-05-03",325
1410,"2023-05-03 00:00:00",windows,"2023-05-03",29151
1413,"2023-05-03 00:00:00",ipados,"2023-05-03",394
1416,"2023-05-03 00:00:00",winphone,"2023-05-03",6
1419,"2023-05-02 00:00:00",winphone,"2023-05-02",10
1422,"2023-05-02 00:00:00",windows,"2023-05-02",25866
1425,"2023-05-02 00:00:00",android,"2023-05-02",10408
1428,"2023-05-02 00:00:00",ios,"2023-05-02",14194
1431,"2023-05-02 00:00:00",ipados,"2023-05-02",392
1434,"2023-05-02 00:00:00",macos,"2023-05-02",610
1437,"2023-05-01 00:00:00",ipados,"2023-05-01",457
1440,"2023-05-01 00:00:00",macos,"2023-05-01",257
1443,"2023-05-01 00:00:00",winphone,"2023-05-01",4
1446,"2023-05-01 00:00:00",windows,"2023-05-01",23413
1449,"2023-05-01 00:00:00",ios,"2023-05-01",13830
1452,"2023-05-01 00:00:00",android,"2023-05-01",10503
1455,"2023-04-30 00:00:00",windows,"2023-04-30",24791
1458,"2023-04-30 00:00:00",ios,"2023-04-30",13514
1461,"2023-04-30 00:00:00",ipados,"2023-04-30",444
1464,"2023-04-30 00:00:00",android,"2023-04-30",10867
1467,"2023-04-30 00:00:00",macos,"2023-04-30",755
1470,"2023-04-30 00:00:00",winphone,"2023-04-30",5
1473,"2023-04-29 00:00:00",macos,"2023-04-29",870
1476,"2023-04-29 00:00:00",windows,"2023-04-29",27670
1479,"2023-04-29 00:00:00",android,"2023-04-29",10882
1482,"2023-04-29 00:00:00",winphone,"2023-04-29",4
1485,"2023-04-29 00:00:00",ipados,"2023-04-29",476
1488,"2023-04-29 00:00:00",ios,"2023-04-29",13671
1491,"2023-04-28 00:00:00",ios,"2023-04-28",13085
1494,"2023-04-28 00:00:00",android,"2023-04-28",9758
1497,"2023-04-28 00:00:00",winphone,"2023-04-28",6
1500,"2023-04-28 00:00:00",ipados,"2023-04-28",379
1503,"2023-04-28 00:00:00",macos,"2023-04-28",526
1506,"2023-04-28 00:00:00",windows,"2023-04-28",30872
1509,"2023-04-27 00:00:00",windows,"2023-04-27",31083
1512,"2023-04-27 00:00:00",winphone,"2023-04-27",4
1515,"2023-04-27 00:00:00",android,"2023-04-27",9526
1518,"2023-04-27 00:00:00",macos,"2023-04-27",687
1521,"2023-04-27 00:00:00",ipados,"2023-04-27",362
1524,"2023-04-27 00:00:00",ios,"2023-04-27",13014
1527,"2023-04-26 00:00:00",ipados,"2023-04-26",338
1530,"2023-04-26 00:00:00",windows,"2023-04-26",30930
1533,"2023-04-26 00:00:00",android,"2023-04-26",8916
1536,"2023-04-26 00:00:00",macos,"2023-04-26",563
1539,"2023-04-26 00:00:00",ios,"2023-04-26",12312
1542,"2023-04-26 00:00:00",winphone,"2023-04-26",4
1545,"2023-04-25 00:00:00",macos,"2023-04-25",641
1548,"2023-04-25 00:00:00",ios,"2023-04-25",12743
1551,"2023-04-25 00:00:00",ipados,"2023-04-25",361
1554,"2023-04-25 00:00:00",windows,"2023-04-25",31802
1557,"2023-04-25 00:00:00",android,"2023-04-25",8682
1560,"2023-04-25 00:00:00",winphone,"2023-04-25",6
1563,"2023-04-24 00:00:00",ios,"2023-04-24",13047
1566,"2023-04-24 00:00:00",android,"2023-04-24",8753
1569,"2023-04-24 00:00:00",windows,"2023-04-24",31670
1572,"2023-04-24 00:00:00",macos,"2023-04-24",714
1575,"2023-04-24 00:00:00",ipados,"2023-04-24",310
1578,"2023-04-24 00:00:00",winphone,"2023-04-24",5
1581,"2023-04-23 00:00:00",macos,"2023-04-23",731
1584,"2023-04-23 00:00:00",windows,"2023-04-23",29648
1587,"2023-04-23 00:00:00",winphone,"2023-04-23",12
1590,"2023-04-23 00:00:00",ios,"2023-04-23",13992
1593,"2023-04-23 00:00:00",android,"2023-04-23",10008
1596,"2023-04-23 00:00:00",ipados,"2023-04-23",426
1599,"2023-04-22 00:00:00",windows,"2023-04-22",31114
1602,"2023-04-22 00:00:00",winphone,"2023-04-22",4
1605,"2023-04-22 00:00:00",macos,"2023-04-22",739
1608,"2023-04-22 00:00:00",ipados,"2023-04-22",375
1611,"2023-04-22 00:00:00",android,"2023-04-22",9774
1614,"2023-04-22 00:00:00",ios,"2023-04-22",13015
1617,"2023-04-21 00:00:00",ipados,"2023-04-21",362
1620,"2023-04-21 00:00:00",macos,"2023-04-21",724
1623,"2023-04-21 00:00:00",android,"2023-04-21",9104
1626,"2023-04-21 00:00:00",windows,"2023-04-21",31920
1629,"2023-04-21 00:00:00",ios,"2023-04-21",13204
1632,"2023-04-21 00:00:00",winphone,"2023-04-21",5
1635,"2023-04-20 00:00:00",android,"2023-04-20",9445
1638,"2023-04-20 00:00:00",macos,"2023-04-20",684
1641,"2023-04-20 00:00:00",winphone,"2023-04-20",7
1644,"2023-04-20 00:00:00",ipados,"2023-04-20",330
1647,"2023-04-20 00:00:00",ios,"2023-04-20",12651
1650,"2023-04-20 00:00:00",windows,"2023-04-20",32792
1653,"2023-04-19 00:00:00",android,"2023-04-19",9302
1656,"2023-04-19 00:00:00",winphone,"2023-04-19",7
1659,"2023-04-19 00:00:00",windows,"2023-04-19",32962
1662,"2023-04-19 00:00:00",ipados,"2023-04-19",347
1665,"2023-04-19 00:00:00",macos,"2023-04-19",316
1668,"2023-04-19 00:00:00",ios,"2023-04-19",12922
1671,"2023-04-18 00:00:00",macos,"2023-04-18",539
1674,"2023-04-18 00:00:00",windows,"2023-04-18",33211
1677,"2023-04-18 00:00:00",ios,"2023-04-18",12690
1680,"2023-04-18 00:00:00",android,"2023-04-18",9258
1683,"2023-04-18 00:00:00",ipados,"2023-04-18",334
1686,"2023-04-18 00:00:00",winphone,"2023-04-18",3
1689,"2023-04-17 00:00:00",ipados,"2023-04-17",344
1692,"2023-04-17 00:00:00",ios,"2023-04-17",12723
1695,"2023-04-17 00:00:00",android,"2023-04-17",8984
1698,"2023-04-17 00:00:00",winphone,"2023-04-17",3
1701,"2023-04-17 00:00:00",windows,"2023-04-17",33018
1704,"2023-04-17 00:00:00",macos,"2023-04-17",373
1707,"2023-04-16 00:00:00",winphone,"2023-04-16",10
1710,"2023-04-16 00:00:00",android,"2023-04-16",10126
1713,"2023-04-16 00:00:00",windows,"2023-04-16",31105
1716,"2023-04-16 00:00:00",ipados,"2023-04-16",411
1719,"2023-04-16 00:00:00",ios,"2023-04-16",13643
1722,"2023-04-16 00:00:00",macos,"2023-04-16",436
1725,"2023-04-15 00:00:00",windows,"2023-04-15",32654
1728,"2023-04-15 00:00:00",ios,"2023-04-15",13285
1731,"2023-04-15 00:00:00",macos,"2023-04-15",376
1734,"2023-04-15 00:00:00",android,"2023-04-15",9630
1737,"2023-04-15 00:00:00",ipados,"2023-04-15",355
1740,"2023-04-15 00:00:00",winphone,"2023-04-15",6
1743,"2023-04-14 00:00:00",ios,"2023-04-14",13046
1746,"2023-04-14 00:00:00",android,"2023-04-14",9803
1749,"2023-04-14 00:00:00",windows,"2023-04-14",32412
1752,"2023-04-14 00:00:00",macos,"2023-04-14",644
1755,"2023-04-14 00:00:00",winphone,"2023-04-14",7
1758,"2023-04-14 00:00:00",ipados,"2023-04-14",347
1761,"2023-04-13 00:00:00",winphone,"2023-04-13",8
1764,"2023-04-13 00:00:00",macos,"2023-04-13",377
1767,"2023-04-13 00:00:00",ipados,"2023-04-13",362
1770,"2023-04-13 00:00:00",android,"2023-04-13",9464
1773,"2023-04-13 00:00:00",windows,"2023-04-13",33237
1776,"2023-04-13 00:00:00",ios,"2023-04-13",13433
1779,"2023-04-12 00:00:00",ios,"2023-04-12",13348
1782,"2023-04-12 00:00:00",winphone,"2023-04-12",7
1785,"2023-04-12 00:00:00",windows,"2023-04-12",33442
1788,"2023-04-12 00:00:00",macos,"2023-04-12",448
1791,"2023-04-12 00:00:00",android,"2023-04-12",9657
1794,"2023-04-12 00:00:00",ipados,"2023-04-12",376
1797,"2023-04-11 00:00:00",windows,"2023-04-11",33098
1800,"2023-04-11 00:00:00",macos,"2023-04-11",333
1803,"2023-04-11 00:00:00",ipados,"2023-04-11",315
1806,"2023-04-11 00:00:00",winphone,"2023-04-11",6
1809,"2023-04-11 00:00:00",ios,"2023-04-11",13286
1812,"2023-04-11 00:00:00",android,"2023-04-11",9668
1815,"2023-04-10 00:00:00",winphone,"2023-04-10",10
1818,"2023-04-10 00:00:00",ios,"2023-04-10",13548
1821,"2023-04-10 00:00:00",windows,"2023-04-10",33518
1824,"2023-04-10 00:00:00",macos,"2023-04-10",459
1827,"2023-04-10 00:00:00",ipados,"2023-04-10",333
1830,"2023-04-10 00:00:00",android,"2023-04-10",9546
1833,"2023-04-09 00:00:00",android,"2023-04-09",10946
1836,"2023-04-09 00:00:00",winphone,"2023-04-09",8
1839,"2023-04-09 00:00:00",windows,"2023-04-09",30227
1842,"2023-04-09 00:00:00",ipados,"2023-04-09",422
1845,"2023-04-09 00:00:00",ios,"2023-04-09",14150
1848,"2023-04-09 00:00:00",macos,"2023-04-09",431
1851,"2023-04-08 00:00:00",windows,"2023-04-08",32507
1854,"2023-04-08 00:00:00",macos,"2023-04-08",457
1857,"2023-04-08 00:00:00",winphone,"2023-04-08",5
1860,"2023-04-08 00:00:00",ipados,"2023-04-08",401
1863,"2023-04-08 00:00:00",android,"2023-04-08",10575
1866,"2023-04-08 00:00:00",ios,"2023-04-08",13371
1869,"2023-04-07 00:00:00",windows,"2023-04-07",32801
1872,"2023-04-07 00:00:00",ios,"2023-04-07",13137
1875,"2023-04-07 00:00:00",macos,"2023-04-07",416
1878,"2023-04-07 00:00:00",winphone,"2023-04-07",11
1881,"2023-04-07 00:00:00",android,"2023-04-07",9942
1884,"2023-04-07 00:00:00",ipados,"2023-04-07",378
1887,"2023-04-06 00:00:00",winphone,"2023-04-06",1
1890,"2023-04-06 00:00:00",macos,"2023-04-06",425
1893,"2023-04-06 00:00:00",windows,"2023-04-06",33705
1896,"2023-04-06 00:00:00",android,"2023-04-06",10182
1899,"2023-04-06 00:00:00",ios,"2023-04-06",13175
1902,"2023-04-06 00:00:00",ipados,"2023-04-06",374
1905,"2023-04-05 00:00:00",winphone,"2023-04-05",9
1908,"2023-04-05 00:00:00",android,"2023-04-05",10758
1911,"2023-04-05 00:00:00",ios,"2023-04-05",13087
1914,"2023-04-05 00:00:00",macos,"2023-04-05",376
1917,"2023-04-05 00:00:00",windows,"2023-04-05",33611
1920,"2023-04-05 00:00:00",ipados,"2023-04-05",366
1923,"2023-04-04 00:00:00",macos,"2023-04-04",410
1926,"2023-04-04 00:00:00",ipados,"2023-04-04",367
1929,"2023-04-04 00:00:00",winphone,"2023-04-04",10
1932,"2023-04-04 00:00:00",ios,"2023-04-04",13248
1935,"2023-04-04 00:00:00",android,"2023-04-04",11282
1938,"2023-04-04 00:00:00",windows,"2023-04-04",34214
1941,"2023-04-03 00:00:00",macos,"2023-04-03",351
1944,"2023-04-03 00:00:00",ipados,"2023-04-03",379
1947,"2023-04-03 00:00:00",winphone,"2023-04-03",10
1950,"2023-04-03 00:00:00",windows,"2023-04-03",34122
1953,"2023-04-03 00:00:00",ios,"2023-04-03",13352
1956,"2023-04-03 00:00:00",android,"2023-04-03",11194
1959,"2023-04-02 00:00:00",android,"2023-04-02",12444
1962,"2023-04-02 00:00:00",winphone,"2023-04-02",12
1965,"2023-04-02 00:00:00",macos,"2023-04-02",319
1968,"2023-04-02 00:00:00",ios,"2023-04-02",14509
1971,"2023-04-02 00:00:00",windows,"2023-04-02",31120
1974,"2023-04-02 00:00:00",ipados,"2023-04-02",416
1977,"2023-04-01 00:00:00",ipados,"2023-04-01",436
1980,"2023-04-01 00:00:00",winphone,"2023-04-01",7
1983,"2023-04-01 00:00:00",ios,"2023-04-01",14198
1986,"2023-04-01 00:00:00",macos,"2023-04-01",326
1989,"2023-04-01 00:00:00",windows,"2023-04-01",33392
1992,"2023-04-01 00:00:00",android,"2023-04-01",12289
1995,"2023-03-31 00:00:00",android,"2023-03-31",14421
1998,"2023-03-31 00:00:00",ios,"2023-03-31",15002
2001,"2023-03-31 00:00:00",ipados,"2023-03-31",379
2004,"2023-03-31 00:00:00",winphone,"2023-03-31",10
2007,"2023-03-31 00:00:00",macos,"2023-03-31",304
2010,"2023-03-31 00:00:00",windows,"2023-03-31",36579
2013,"2023-03-30 00:00:00",winphone,"2023-03-30",9
2016,"2023-03-30 00:00:00",ipados,"2023-03-30",397
2019,"2023-03-30 00:00:00",windows,"2023-03-30",36990
2022,"2023-03-30 00:00:00",macos,"2023-03-30",343
2025,"2023-03-30 00:00:00",android,"2023-03-30",14370
2028,"2023-03-30 00:00:00",ios,"2023-03-30",15090
2031,"2023-03-29 00:00:00",ipados,"2023-03-29",376
2034,"2023-03-29 00:00:00",macos,"2023-03-29",339
2037,"2023-03-29 00:00:00",ios,"2023-03-29",14999
2040,"2023-03-29 00:00:00",winphone,"2023-03-29",8
2043,"2023-03-29 00:00:00",windows,"2023-03-29",36786
2046,"2023-03-29 00:00:00",android,"2023-03-29",14341
2049,"2023-03-28 00:00:00",ipados,"2023-03-28",359
2052,"2023-03-28 00:00:00",macos,"2023-03-28",330
2055,"2023-03-28 00:00:00",windows,"2023-03-28",37580
2058,"2023-03-28 00:00:00",ios,"2023-03-28",13676
2061,"2023-03-28 00:00:00",winphone,"2023-03-28",9
2064,"2023-03-28 00:00:00",android,"2023-03-28",13024
2067,"2023-03-27 00:00:00",ios,"2023-03-27",13586
2070,"2023-03-27 00:00:00",macos,"2023-03-27",355
2073,"2023-03-27 00:00:00",windows,"2023-03-27",37173
2076,"2023-03-27 00:00:00",winphone,"2023-03-27",6
2079,"2023-03-27 00:00:00",ipados,"2023-03-27",378
2082,"2023-03-27 00:00:00",android,"2023-03-27",12747
2085,"2023-03-26 00:00:00",android,"2023-03-26",14244
2088,"2023-03-26 00:00:00",winphone,"2023-03-26",10
2091,"2023-03-26 00:00:00",macos,"2023-03-26",305
2094,"2023-03-26 00:00:00",ipados,"2023-03-26",412
2097,"2023-03-26 00:00:00",ios,"2023-03-26",14725
2100,"2023-03-26 00:00:00",windows,"2023-03-26",31418
2103,"2023-03-25 00:00:00",winphone,"2023-03-25",11
2106,"2023-03-25 00:00:00",macos,"2023-03-25",280
2109,"2023-03-25 00:00:00",ipados,"2023-03-25",385
2112,"2023-03-25 00:00:00",ios,"2023-03-25",13613
2115,"2023-03-25 00:00:00",android,"2023-03-25",13017
2118,"2023-03-25 00:00:00",windows,"2023-03-25",33294
2121,"2023-03-24 00:00:00",winphone,"2023-03-24",4
2124,"2023-03-24 00:00:00",android,"2023-03-24",11959
2127,"2023-03-24 00:00:00",ipados,"2023-03-24",350
2130,"2023-03-24 00:00:00",ios,"2023-03-24",13133
2133,"2023-03-24 00:00:00",windows,"2023-03-24",35716
2136,"2023-03-24 00:00:00",macos,"2023-03-24",358
2139,"2023-03-23 00:00:00",android,"2023-03-23",11060
2142,"2023-03-23 00:00:00",macos,"2023-03-23",317
2145,"2023-03-23 00:00:00",ios,"2023-03-23",12309
2148,"2023-03-23 00:00:00",ipados,"2023-03-23",339
2151,"2023-03-23 00:00:00",windows,"2023-03-23",37691
2154,"2023-03-23 00:00:00",winphone,"2023-03-23",7
2157,"2023-03-22 00:00:00",macos,"2023-03-22",346
2160,"2023-03-22 00:00:00",android,"2023-03-22",9640
2163,"2023-03-22 00:00:00",ipados,"2023-03-22",346
2166,"2023-03-22 00:00:00",windows,"2023-03-22",37491
2169,"2023-03-22 00:00:00",winphone,"2023-03-22",6
2172,"2023-03-22 00:00:00",ios,"2023-03-22",12047
2175,"2023-03-21 00:00:00",ios,"2023-03-21",12143
2178,"2023-03-21 00:00:00",android,"2023-03-21",9567
2181,"2023-03-21 00:00:00",windows,"2023-03-21",37909
2184,"2023-03-21 00:00:00",winphone,"2023-03-21",6
2187,"2023-03-21 00:00:00",ipados,"2023-03-21",374
2190,"2023-03-21 00:00:00",macos,"2023-03-21",349
2193,"2023-03-20 00:00:00",ios,"2023-03-20",12378
2196,"2023-03-20 00:00:00",ipados,"2023-03-20",337
2199,"2023-03-20 00:00:00",windows,"2023-03-20",38022
2202,"2023-03-20 00:00:00",macos,"2023-03-20",317
2205,"2023-03-20 00:00:00",winphone,"2023-03-20",5
2208,"2023-03-20 00:00:00",android,"2023-03-20",9312
2211,"2023-03-19 00:00:00",macos,"2023-03-19",271
2214,"2023-03-19 00:00:00",windows,"2023-03-19",33677
2217,"2023-03-19 00:00:00",android,"2023-03-19",10457
2220,"2023-03-19 00:00:00",ios,"2023-03-19",13375
2223,"2023-03-19 00:00:00",ipados,"2023-03-19",433
2226,"2023-03-19 00:00:00",winphone,"2023-03-19",7
2229,"2023-03-18 00:00:00",ipados,"2023-03-18",376
2232,"2023-03-18 00:00:00",windows,"2023-03-18",36478
2235,"2023-03-18 00:00:00",macos,"2023-03-18",338
2238,"2023-03-18 00:00:00",android,"2023-03-18",9574
2241,"2023-03-18 00:00:00",winphone,"2023-03-18",4
2244,"2023-03-18 00:00:00",ios,"2023-03-18",12695
2247,"2023-03-17 00:00:00",ipados,"2023-03-17",357
2250,"2023-03-17 00:00:00",macos,"2023-03-17",322
2253,"2023-03-17 00:00:00",ios,"2023-03-17",12556
2256,"2023-03-17 00:00:00",android,"2023-03-17",9239
2259,"2023-03-17 00:00:00",winphone,"2023-03-17",7
2262,"2023-03-17 00:00:00",windows,"2023-03-17",37517
2265,"2023-03-16 00:00:00",android,"2023-03-16",9604
2268,"2023-03-16 00:00:00",macos,"2023-03-16",358
2271,"2023-03-16 00:00:00",ipados,"2023-03-16",371
2274,"2023-03-16 00:00:00",winphone,"2023-03-16",7
2277,"2023-03-16 00:00:00",ios,"2023-03-16",12936
2280,"2023-03-16 00:00:00",windows,"2023-03-16",35908
2283,"2023-03-15 00:00:00",ipados,"2023-03-15",367
2286,"2023-03-15 00:00:00",winphone,"2023-03-15",6
2289,"2023-03-15 00:00:00",android,"2023-03-15",9984
2292,"2023-03-15 00:00:00",ios,"2023-03-15",13066
2295,"2023-03-15 00:00:00",macos,"2023-03-15",367
2298,"2023-03-15 00:00:00",windows,"2023-03-15",35021
2301,"2023-03-14 00:00:00",windows,"2023-03-14",34676
2304,"2023-03-14 00:00:00",macos,"2023-03-14",379
2307,"2023-03-14 00:00:00",android,"2023-03-14",9502
2310,"2023-03-14 00:00:00",ios,"2023-03-14",12789
2313,"2023-03-14 00:00:00",winphone,"2023-03-14",8
2316,"2023-03-14 00:00:00",ipados,"2023-03-14",365
2319,"2023-03-13 00:00:00",macos,"2023-03-13",372
2322,"2023-03-13 00:00:00",ios,"2023-03-13",13536
2325,"2023-03-13 00:00:00",winphone,"2023-03-13",7
2328,"2023-03-13 00:00:00",android,"2023-03-13",10584
2331,"2023-03-13 00:00:00",windows,"2023-03-13",34664
2334,"2023-03-13 00:00:00",ipados,"2023-03-13",400
2337,"2023-03-12 00:00:00",macos,"2023-03-12",295
2340,"2023-03-12 00:00:00",ipados,"2023-03-12",424
2343,"2023-03-12 00:00:00",winphone,"2023-03-12",4
2346,"2023-03-12 00:00:00",android,"2023-03-12",10130
2349,"2023-03-12 00:00:00",windows,"2023-03-12",32123
2352,"2023-03-12 00:00:00",ios,"2023-03-12",13434
2355,"2023-03-11 00:00:00",ipados,"2023-03-11",384
2358,"2023-03-11 00:00:00",windows,"2023-03-11",34488
2361,"2023-03-11 00:00:00",android,"2023-03-11",9490
2364,"2023-03-11 00:00:00",winphone,"2023-03-11",9
2367,"2023-03-11 00:00:00",macos,"2023-03-11",296
2370,"2023-03-11 00:00:00",ios,"2023-03-11",12871
2373,"2023-03-10 00:00:00",android,"2023-03-10",8754
2376,"2023-03-10 00:00:00",ipados,"2023-03-10",353
2379,"2023-03-10 00:00:00",windows,"2023-03-10",33102
2382,"2023-03-10 00:00:00",winphone,"2023-03-10",4
2385,"2023-03-10 00:00:00",macos,"2023-03-10",352
2388,"2023-03-10 00:00:00",ios,"2023-03-10",12273
2391,"2023-03-09 00:00:00",ios,"2023-03-09",11964
2394,"2023-03-09 00:00:00",winphone,"2023-03-09",5
2397,"2023-03-09 00:00:00",windows,"2023-03-09",33278
2400,"2023-03-09 00:00:00",android,"2023-03-09",8313
2403,"2023-03-09 00:00:00",ipados,"2023-03-09",330
2406,"2023-03-09 00:00:00",macos,"2023-03-09",346
2409,"2023-03-08 00:00:00",ios,"2023-03-08",11326
2412,"2023-03-08 00:00:00",windows,"2023-03-08",30888
2415,"2023-03-08 00:00:00",ipados,"2023-03-08",320
2418,"2023-03-08 00:00:00",winphone,"2023-03-08",11
2421,"2023-03-08 00:00:00",macos,"2023-03-08",322
2424,"2023-03-08 00:00:00",android,"2023-03-08",8435
2427,"2023-03-07 00:00:00",ios,"2023-03-07",11467
2430,"2023-03-07 00:00:00",ipados,"2023-03-07",323
2433,"2023-03-07 00:00:00",winphone,"2023-03-07",8
2436,"2023-03-07 00:00:00",android,"2023-03-07",8224
2439,"2023-03-07 00:00:00",windows,"2023-03-07",31187
2442,"2023-03-07 00:00:00",macos,"2023-03-07",327
2445,"2023-03-06 00:00:00",ios,"2023-03-06",11831
2448,"2023-03-06 00:00:00",android,"2023-03-06",8473
2451,"2023-03-06 00:00:00",windows,"2023-03-06",25788
2454,"2023-03-06 00:00:00",ipados,"2023-03-06",326
2457,"2023-03-06 00:00:00",winphone,"2023-03-06",13
2460,"2023-03-06 00:00:00",macos,"2023-03-06",298
2463,"2023-03-05 00:00:00",windows,"2023-03-05",25219
2466,"2023-03-05 00:00:00",android,"2023-03-05",9609
2469,"2023-03-05 00:00:00",ipados,"2023-03-05",420
2472,"2023-03-05 00:00:00",macos,"2023-03-05",289
2475,"2023-03-05 00:00:00",ios,"2023-03-05",12988
2478,"2023-03-05 00:00:00",winphone,"2023-03-05",9
2481,"2023-03-04 00:00:00",android,"2023-03-04",9238
2484,"2023-03-04 00:00:00",ipados,"2023-03-04",375
2487,"2023-03-04 00:00:00",macos,"2023-03-04",306
2490,"2023-03-04 00:00:00",ios,"2023-03-04",12387
2493,"2023-03-04 00:00:00",windows,"2023-03-04",33735
2496,"2023-03-04 00:00:00",winphone,"2023-03-04",9
2499,"2023-03-03 00:00:00",winphone,"2023-03-03",10
2502,"2023-03-03 00:00:00",macos,"2023-03-03",340
2505,"2023-03-03 00:00:00",android,"2023-03-03",8522
2508,"2023-03-03 00:00:00",ipados,"2023-03-03",335
2511,"2023-03-03 00:00:00",windows,"2023-03-03",33733
2514,"2023-03-03 00:00:00",ios,"2023-03-03",11968
2517,"2023-03-02 00:00:00",windows,"2023-03-02",27517
2520,"2023-03-02 00:00:00",android,"2023-03-02",8782
2523,"2023-03-02 00:00:00",winphone,"2023-03-02",9
2526,"2023-03-02 00:00:00",macos,"2023-03-02",317
2529,"2023-03-02 00:00:00",ipados,"2023-03-02",365
2532,"2023-03-02 00:00:00",ios,"2023-03-02",12195
2535,"2023-03-01 00:00:00",ipados,"2023-03-01",368
2538,"2023-03-01 00:00:00",android,"2023-03-01",8919
2541,"2023-03-01 00:00:00",winphone,"2023-03-01",7
2544,"2023-03-01 00:00:00",macos,"2023-03-01",336
2547,"2023-03-01 00:00:00",ios,"2023-03-01",12032
2550,"2023-03-01 00:00:00",windows,"2023-03-01",26956
2553,"2023-02-28 00:00:00",ipados,"2023-02-28",335
2556,"2023-02-28 00:00:00",windows,"2023-02-28",26942
2559,"2023-02-28 00:00:00",macos,"2023-02-28",326
2562,"2023-02-28 00:00:00",ios,"2023-02-28",11666
2565,"2023-02-28 00:00:00",android,"2023-02-28",8250
2568,"2023-02-28 00:00:00",winphone,"2023-02-28",11
2571,"2023-02-27 00:00:00",windows,"2023-02-27",27625
2574,"2023-02-27 00:00:00",macos,"2023-02-27",307
2577,"2023-02-27 00:00:00",winphone,"2023-02-27",10
2580,"2023-02-27 00:00:00",ios,"2023-02-27",12180
2583,"2023-02-27 00:00:00",ipados,"2023-02-27",370
2586,"2023-02-27 00:00:00",android,"2023-02-27",8512
2589,"2023-02-26 00:00:00",windows,"2023-02-26",23756
2592,"2023-02-26 00:00:00",winphone,"2023-02-26",12
2595,"2023-02-26 00:00:00",android,"2023-02-26",9641
2598,"2023-02-26 00:00:00",ipados,"2023-02-26",412
2601,"2023-02-26 00:00:00",ios,"2023-02-26",12761
2604,"2023-02-26 00:00:00",macos,"2023-02-26",292
2607,"2023-02-25 00:00:00",ios,"2023-02-25",11885
2610,"2023-02-25 00:00:00",android,"2023-02-25",8850
2613,"2023-02-25 00:00:00",winphone,"2023-02-25",11
2616,"2023-02-25 00:00:00",ipados,"2023-02-25",350
2619,"2023-02-25 00:00:00",macos,"2023-02-25",291
2622,"2023-02-25 00:00:00",windows,"2023-02-25",24704
2625,"2023-02-24 00:00:00",android,"2023-02-24",8646
2628,"2023-02-24 00:00:00",windows,"2023-02-24",26362
2631,"2023-02-24 00:00:00",macos,"2023-02-24",302
2634,"2023-02-24 00:00:00",winphone,"2023-02-24",4
2637,"2023-02-24 00:00:00",ipados,"2023-02-24",345
2640,"2023-02-24 00:00:00",ios,"2023-02-24",12502
2643,"2023-02-23 00:00:00",winphone,"2023-02-23",8
2646,"2023-02-23 00:00:00",android,"2023-02-23",8775
2649,"2023-02-23 00:00:00",windows,"2023-02-23",27489
2652,"2023-02-23 00:00:00",macos,"2023-02-23",306
2655,"2023-02-23 00:00:00",ipados,"2023-02-23",356
2658,"2023-02-23 00:00:00",ios,"2023-02-23",11802
2661,"2023-02-22 00:00:00",android,"2023-02-22",8747
2664,"2023-02-22 00:00:00",macos,"2023-02-22",343
2667,"2023-02-22 00:00:00",ipados,"2023-02-22",342
2670,"2023-02-22 00:00:00",ios,"2023-02-22",11934
2673,"2023-02-22 00:00:00",winphone,"2023-02-22",10
2676,"2023-02-22 00:00:00",windows,"2023-02-22",27364
2679,"2023-02-21 00:00:00",ios,"2023-02-21",12079
2682,"2023-02-21 00:00:00",android,"2023-02-21",8737
2685,"2023-02-21 00:00:00",macos,"2023-02-21",283
2688,"2023-02-21 00:00:00",windows,"2023-02-21",27822
2691,"2023-02-21 00:00:00",winphone,"2023-02-21",8
2694,"2023-02-21 00:00:00",ipados,"2023-02-21",340
2697,"2023-02-20 00:00:00",macos,"2023-02-20",326
2700,"2023-02-20 00:00:00",windows,"2023-02-20",27249
2703,"2023-02-20 00:00:00",android,"2023-02-20",8802
2706,"2023-02-20 00:00:00",ios,"2023-02-20",11641
2709,"2023-02-20 00:00:00",winphone,"2023-02-20",17
2712,"2023-02-20 00:00:00",ipados,"2023-02-20",305
2715,"2023-02-19 00:00:00",ios,"2023-02-19",13061
2718,"2023-02-19 00:00:00",macos,"2023-02-19",305
2721,"2023-02-19 00:00:00",winphone,"2023-02-19",13
2724,"2023-02-19 00:00:00",android,"2023-02-19",9815
2727,"2023-02-19 00:00:00",windows,"2023-02-19",23279
2730,"2023-02-19 00:00:00",ipados,"2023-02-19",422
2733,"2023-02-18 00:00:00",windows,"2023-02-18",25227
2736,"2023-02-18 00:00:00",ipados,"2023-02-18",391
2739,"2023-02-18 00:00:00",android,"2023-02-18",9340
2742,"2023-02-18 00:00:00",ios,"2023-02-18",12445
2745,"2023-02-18 00:00:00",macos,"2023-02-18",305
2748,"2023-02-18 00:00:00",winphone,"2023-02-18",4
